,YEAR,SEX,AGE,INCOME,COHORT,RACE,EDUC,REALINC,WTSSALL
15649,1984,1,55,10,1929,2,12,20635,1.0331
15650,1984,2,23,9,1961,3,12,12381,1.0331
15651,1984,2,28,12,1956,1,16,33016,.5165
15652,1984,2,26,12,1958,1,17,33016,.5165
15653,1984,2,47,12,1937,1,15,92858,1.5496
15654,1984,1,68,11,1916,1,12,23386,.5165
15655,1984,1,27,10,1957,1,14,20635,1.0331
15656,1984,2,53,6,1931,1,2,7153,.5165
15657,1984,2,31,12,1953,1,12,33016,1.0331
15658,1984,2,38,11,1946,1,14,25587,.5165
15659,1984,2,31,12,1953,2,15,46773,1.0331
15660,1984,2,27,12,1957,1,12,46773,1.0331
15661,1984,2,38,12,1946,1,13,46773,1.0331
15662,1984,2,62,12,1922,1,12,46773,1.0331
15663,1984,1,31,12,1953,1,14,33016,1.0331
15664,1984,2,28,12,1956,1,15,46773,1.0331
15665,1984,2,72,11,1912,1,12,25587,1.0331
15666,1984,2,33,12,1951,1,12,33016,1.0331
15667,1984,2,25,9,1959,3,11,12381,1.0331
15668,1984,2,28,12,1956,1,13,46773,.5165
15669,1984,2,68,7,1916,1,6,8254,.5165
15670,1984,1,24,12,1960,1,17,46773,1.0331
15671,1984,2,33,9,1951,1,10,12381,.5165
15672,1984,1,28,12,1956,3,15,46773,.5165
15673,1984,1,27,12,1957,3,19,46773,.5165
15674,1984,2,47,9,1937,1,12,15132,.5165
15675,1984,1,68,12,1916,1,17,33016,1.0331
15676,1984,2,23,12,1961,1,16,92858,2.0661
15677,1984,2,37,12,1947,1,16,92858,1.0331
15678,1984,1,66,9,1918,1,3,15132,.5165
15679,1984,2,27,11,1957,1,12,25587,1.0331
15680,1984,1,33,11,1951,2,15,25587,.5165
15681,1984,1,76,11,1908,1,8,23386,1.0331
15682,1984,2,89,13,1895,1,8,0,.5165
15683,1984,1,28,10,1956,1,16,20635,.5165
15684,1984,2,71,13,1913,1,12,0,1.0331
15685,1984,1,51,12,1933,1,12,46773,1.5496
15686,1984,2,35,12,1949,1,16,33016,1.0331
15687,1984,2,20,12,1964,1,14,46773,1.5496
15688,1984,2,36,12,1948,1,15,33016,1.0331
15689,1984,2,32,11,1952,1,13,23386,1.5496
15690,1984,1,57,12,1927,3,9,33016,1.0331
15691,1984,1,70,6,1914,1,8,7153,.5165
15692,1984,1,46,7,1938,1,8,8254,.5165
15693,1984,1,55,5,1929,1,8,6053,.5165
15694,1984,1,44,11,1940,1,9,25587,1.0331
15695,1984,2,59,9,1925,1,10,12381,.5165
15696,1984,2,29,10,1955,3,14,20635,.5165
15697,1984,2,34,12,1950,3,9,33016,1.0331
15698,1984,2,26,98,1958,1,13,0,1.5496
15699,1984,2,36,7,1948,2,16,8254,1.5496
15700,1984,2,68,2,1916,2,8,2201,.5165
15701,1984,1,66,4,1918,2,4,4952,.5165
15702,1984,2,44,9,1940,2,8,12381,1.5496
15703,1984,1,24,10,1960,2,11,17884,2.0661
15704,1984,2,64,11,1920,2,15,25587,1.0331
15705,1984,2,25,12,1959,2,12,46773,1.0331
15706,1984,1,51,12,1933,2,10,46773,1.0331
15707,1984,2,50,11,1934,2,10,25587,1.0331
15708,1984,1,46,10,1938,2,10,20635,2.0661
15709,1984,2,70,8,1914,1,8,9905,.5165
15710,1984,2,68,13,1916,1,12,0,.5165
15711,1984,1,44,12,1940,1,20,33016,.5165
15712,1984,1,38,12,1946,1,12,33016,1.0331
15713,1984,1,26,12,1958,1,12,46773,1.0331
15714,1984,1,68,12,1916,1,14,46773,1.5496
15715,1984,1,48,12,1936,1,12,46773,1.0331
15716,1984,1,35,12,1949,1,12,46773,.5165
15717,1984,2,38,12,1946,1,13,92858,1.0331
15718,1984,2,54,12,1930,1,12,92858,2.0661
15719,1984,1,22,12,1962,1,16,33016,1.5496
15720,1984,2,68,8,1916,1,12,9905,1.5496
15721,1984,1,50,12,1934,1,12,46773,1.0331
15722,1984,2,46,12,1938,2,13,33016,1.0331
15723,1984,2,29,12,1955,2,12,33016,1.0331
15724,1984,2,30,1,1954,2,12,550,.5165
15725,1984,2,99,13,9999,2,9,0,.5165
15726,1984,2,99,7,9999,2,12,8254,.5165
15727,1984,1,38,12,1946,1,16,33016,1.0331
15728,1984,2,37,9,1947,1,12,12381,1.0331
15729,1984,1,38,11,1946,1,16,23386,1.0331
15730,1984,2,21,12,1963,1,12,33016,2.0661
15731,1984,2,73,9,1911,1,16,15132,.5165
15732,1984,1,27,9,1957,1,10,15132,1.0331
15733,1984,2,44,98,1940,1,16,0,1.0331
15734,1984,1,43,12,1941,1,14,92858,2.0661
15735,1984,1,41,12,1943,1,17,92858,1.0331
15736,1984,2,58,9,1926,1,12,12381,.5165
15737,1984,2,41,12,1943,1,12,33016,1.0331
15738,1984,1,75,7,1909,1,12,8254,.5165
15739,1984,2,37,12,1947,1,16,92858,.5165
15740,1984,2,28,11,1956,1,12,25587,1.0331
15741,1984,2,67,10,1917,1,10,17884,1.0331
15742,1984,2,48,9,1936,2,10,12381,.5165
15743,1984,2,41,12,1943,1,14,46773,1.0331
15744,1984,2,44,12,1940,1,12,33016,1.5496
15745,1984,1,24,10,1960,1,11,17884,1.0331
15746,1984,2,27,11,1957,1,15,25587,1.0331
15747,1984,2,26,12,1958,1,16,33016,1.0331
15748,1984,1,31,10,1953,1,12,17884,1.0331
15749,1984,2,33,12,1951,1,14,33016,1.0331
15750,1984,1,54,10,1930,2,11,20635,1.0331
15751,1984,2,26,12,1958,1,13,33016,1.0331
15752,1984,1,39,12,1945,1,14,33016,1.0331
15753,1984,2,20,13,1964,2,10,0,.5165
15754,1984,2,36,11,1948,1,10,23386,1.0331
15755,1984,1,40,7,1944,2,11,8254,1.0331
15756,1984,2,32,8,1952,2,11,9905,.5165
15757,1984,1,40,3,1944,2,9,3852,1.0331
15758,1984,2,30,6,1954,2,12,7153,2.0661
15759,1984,2,25,8,1959,2,13,9905,1.0331
15760,1984,2,23,6,1961,2,16,7153,.5165
15761,1984,1,45,12,1939,1,8,33016,.5165
15762,1984,2,31,11,1953,1,13,23386,.5165
15763,1984,2,40,11,1944,1,10,23386,1.5496
15764,1984,1,52,12,1932,1,12,46773,1.0331
15765,1984,2,83,11,1901,1,14,25587,.5165
15766,1984,1,82,12,1902,1,20,33016,1.0331
15767,1984,1,70,12,1914,1,16,92858,1.0331
15768,1984,2,60,12,1924,1,16,33016,1.0331
15769,1984,2,44,11,1940,1,12,23386,2.0661
15770,1984,2,60,5,1924,1,12,6053,.5165
15771,1984,1,37,12,1947,1,16,33016,1.0331
15772,1984,1,70,5,1914,2,6,6053,1.0331
15773,1984,1,36,11,1948,1,13,23386,.5165
15774,1984,1,49,5,1935,1,12,6053,.5165
15775,1984,2,43,9,1941,1,15,12381,1.0331
15776,1984,1,34,12,1950,1,14,46773,1.0331
15777,1984,2,36,10,1948,1,12,17884,1.0331
15778,1984,2,33,12,1951,3,17,46773,1.0331
15779,1984,1,38,12,1946,1,14,33016,1.5496
15780,1984,2,27,11,1957,3,14,25587,1.0331
15781,1984,1,20,2,1964,1,12,2201,1.0331
15782,1984,1,60,11,1924,1,99,25587,.5165
15783,1984,2,33,11,1951,1,13,25587,1.0331
15784,1984,2,31,11,1953,1,12,23386,1.0331
15785,1984,2,54,98,1930,1,14,0,.5165
15786,1984,2,33,12,1951,3,15,92858,1.0331
15787,1984,2,37,12,1947,1,16,92858,1.0331
15788,1984,1,38,12,1946,1,4,33016,.5165
15789,1984,2,40,12,1944,1,11,46773,1.0331
15790,1984,2,36,12,1948,1,16,92858,1.0331
15791,1984,1,37,12,1947,1,16,46773,1.0331
15792,1984,2,26,12,1958,1,12,92858,1.0331
15793,1984,1,41,10,1943,1,15,20635,.5165
15794,1984,1,19,9,1965,1,9,15132,2.0661
15795,1984,1,24,9,1960,1,12,12381,1.5496
15796,1984,1,59,12,1925,1,16,33016,1.0331
15797,1984,2,37,9,1947,1,13,15132,1.0331
15798,1984,1,29,12,1955,1,18,46773,.5165
15799,1984,1,49,12,1935,1,16,92858,1.0331
15800,1984,1,25,12,1959,1,12,92858,2.0661
15801,1984,2,25,11,1959,2,15,23386,1.0331
15802,1984,2,28,12,1956,2,12,33016,1.0331
15803,1984,2,65,12,1919,1,14,92858,1.5496
15804,1984,2,30,10,1954,1,18,17884,.5165
15805,1984,1,27,11,1957,1,15,23386,.5165
15806,1984,2,29,9,1955,1,15,15132,.5165
15807,1984,2,52,12,1932,1,12,33016,.5165
15808,1984,2,23,12,1961,1,14,92858,2.0661
15809,1984,2,48,12,1936,1,16,33016,1.5496
15810,1984,2,58,5,1926,1,12,6053,1.0331
15811,1984,2,63,12,1921,1,12,92858,1.0331
15812,1984,2,19,12,1965,1,14,33016,1.5496
15813,1984,2,27,12,1957,1,12,33016,1.0331
15814,1984,2,32,12,1952,1,12,33016,1.0331
15815,1984,1,32,12,1952,1,12,33016,1.0331
15816,1984,2,78,4,1906,1,7,4952,.5165
15817,1984,1,41,12,1943,1,12,46773,1.0331
15818,1984,1,22,9,1962,1,12,12381,1.0331
15819,1984,2,24,8,1960,2,14,9905,.5165
15820,1984,2,47,8,1937,2,7,9905,.5165
15821,1984,1,27,11,1957,1,13,25587,1.0331
15822,1984,2,53,12,1931,1,12,92858,1.0331
15823,1984,1,49,12,1935,1,17,46773,1.0331
15824,1984,2,35,12,1949,1,18,92858,1.0331
15825,1984,2,28,10,1956,1,14,17884,.5165
15826,1984,1,22,11,1962,1,9,23386,1.0331
15827,1984,2,51,11,1933,1,13,25587,.5165
15828,1984,2,88,4,1896,1,8,4952,.5165
15829,1984,2,33,12,1951,1,17,92858,1.0331
15830,1984,2,28,12,1956,2,14,33016,1.0331
15831,1984,2,48,12,1936,1,12,92858,1.0331
15832,1984,2,25,11,1959,1,16,23386,1.0331
15833,1984,2,26,8,1958,1,16,9905,1.0331
15834,1984,2,36,10,1948,1,12,20635,.5165
15835,1984,1,37,10,1947,1,20,17884,.5165
15836,1984,2,50,13,1934,1,13,0,.5165
15837,1984,1,56,12,1928,1,10,33016,1.0331
15838,1984,2,48,6,1936,1,12,7153,1.0331
15839,1984,1,30,11,1954,3,18,25587,.5165
15840,1984,1,70,9,1914,1,12,15132,.5165
15841,1984,2,72,4,1912,1,12,4952,.5165
15842,1984,2,58,5,1926,1,13,6053,.5165
15843,1984,2,72,9,1912,1,13,15132,.5165
15844,1984,2,84,5,1900,1,12,6053,1.0331
15845,1984,1,55,12,1929,1,14,92858,2.5826
15846,1984,1,49,12,1935,1,14,92858,1.0331
15847,1984,2,38,13,1946,1,16,0,1.0331
15848,1984,1,44,12,1940,1,16,46773,1.0331
15849,1984,1,47,10,1937,2,10,20635,1.5496
15850,1984,2,20,9,1964,1,12,12381,1.5496
15851,1984,2,37,1,1947,1,12,550,.5165
15852,1984,1,18,98,1966,1,11,0,1.5496
15853,1984,2,36,12,1948,1,13,46773,1.0331
15854,1984,2,67,12,1917,1,12,46773,1.5496
15855,1984,1,38,12,1946,1,15,92858,1.0331
15856,1984,2,36,12,1948,1,17,92858,1.0331
15857,1984,2,31,12,1953,1,17,46773,1.0331
15858,1984,2,77,7,1907,2,6,8254,.5165
15859,1984,2,77,7,1907,1,12,8254,.5165
15860,1984,2,77,3,1907,1,10,3852,.5165
15861,1984,2,28,12,1956,1,14,46773,1.0331
15862,1984,1,42,12,1942,1,16,92858,1.0331
15863,1984,1,33,9,1951,1,12,15132,.5165
15864,1984,1,20,10,1964,1,18,20635,.5165
15865,1984,2,28,12,1956,1,16,33016,1.0331
15866,1984,2,58,12,1926,2,12,33016,1.0331
15867,1984,1,53,12,1931,2,12,33016,3.6157
15868,1984,2,27,4,1957,2,12,4952,.5165
15869,1984,2,25,3,1959,2,9,3852,.5165
15870,1984,1,26,6,1958,2,12,7153,1.0331
15871,1984,2,23,4,1961,2,10,4952,.5165
15872,1984,2,57,6,1927,2,8,7153,1.0331
15873,1984,2,48,5,1936,2,12,6053,2.0661
15874,1984,2,37,12,1947,1,13,33016,1.0331
15875,1984,1,27,12,1957,1,17,46773,1.0331
15876,1984,1,77,12,1907,1,16,92858,1.0331
15877,1984,2,28,11,1956,1,12,25587,1.0331
15878,1984,1,60,12,1924,1,20,92858,1.0331
15879,1984,2,46,12,1938,1,12,33016,1.0331
15880,1984,2,38,12,1946,1,18,92858,1.0331
15881,1984,2,34,12,1950,1,16,46773,1.0331
15882,1984,1,99,99,9999,1,99,0,1.0331
15883,1984,1,28,12,1956,1,17,92858,1.5496
15884,1984,1,19,98,1965,1,11,0,1.5496
15885,1984,1,61,12,1923,1,10,46773,1.0331
15886,1984,2,64,11,1920,1,8,23386,1.0331
15887,1984,2,40,8,1944,1,14,9905,.5165
15888,1984,2,65,98,1919,1,8,0,.5165
15889,1984,2,26,11,1958,1,12,23386,1.0331
15890,1984,1,71,10,1913,1,7,17884,.5165
15891,1984,1,68,10,1916,1,7,17884,1.0331
15892,1984,1,49,12,1935,1,20,92858,1.0331
15893,1984,2,58,12,1926,1,13,46773,1.0331
15894,1984,2,41,12,1943,1,20,46773,1.0331
15895,1984,1,65,12,1919,1,15,46773,1.0331
15896,1984,1,51,12,1933,1,16,46773,2.0661
15897,1984,1,25,10,1959,2,12,20635,2.5826
15898,1984,2,56,9,1928,2,10,12381,2.0661
15899,1984,1,65,5,1919,2,8,6053,1.0331
15900,1984,2,37,11,1947,1,14,23386,.5165
15901,1984,1,26,12,1958,1,12,33016,1.0331
15902,1984,2,43,12,1941,1,17,46773,1.0331
15903,1984,1,23,10,1961,1,16,17884,1.0331
15904,1984,2,45,12,1939,1,14,46773,1.5496
15905,1984,2,61,98,1923,2,5,0,1.0331
15906,1984,2,57,98,1927,1,12,0,1.0331
15907,1984,1,31,10,1953,1,16,20635,1.0331
15908,1984,2,63,3,1921,1,5,3852,.5165
15909,1984,2,45,4,1939,2,12,4952,.5165
15910,1984,2,31,7,1953,2,14,8254,.5165
15911,1984,1,22,10,1962,1,12,17884,1.0331
15912,1984,1,30,5,1954,1,12,6053,.5165
15913,1984,2,21,9,1963,1,12,12381,.5165
15914,1984,2,21,4,1963,1,14,4952,1.0331
15915,1984,1,23,5,1961,1,11,6053,.5165
15916,1984,1,25,12,1959,1,14,33016,1.0331
15917,1984,2,43,98,1941,1,13,0,1.0331
15918,1984,1,53,12,1931,1,12,92858,1.0331
15919,1984,2,54,12,1930,1,8,46773,2.0661
15920,1984,2,26,11,1958,1,12,23386,1.0331
15921,1984,1,27,9,1957,1,12,15132,1.0331
15922,1984,2,41,98,1943,1,12,0,1.5496
15923,1984,2,57,98,1927,1,13,0,1.5496
15924,1984,2,43,10,1941,2,16,20635,.5165
15925,1984,1,35,12,1949,1,18,46773,1.0331
15926,1984,2,31,12,1953,2,16,33016,1.0331
15927,1984,1,49,13,1935,2,13,0,1.0331
15928,1984,1,37,12,1947,2,14,46773,1.0331
15929,1984,1,21,3,1963,1,13,3852,1.0331
15930,1984,2,22,9,1962,1,15,12381,1.0331
15931,1984,2,28,9,1956,1,14,15132,.5165
15932,1984,1,30,12,1954,2,14,33016,.5165
15933,1984,2,25,9,1959,1,14,15132,1.0331
15934,1984,1,33,12,1951,1,12,33016,.5165
15935,1984,2,36,12,1948,1,12,33016,1.0331
15936,1984,2,20,9,1964,2,12,15132,1.5496
15937,1984,2,99,13,9999,1,12,0,1.0331
15938,1984,2,39,13,1945,1,12,0,.5165
15939,1984,1,80,98,1904,1,4,0,1.0331
15940,1984,2,56,11,1928,1,12,23386,1.0331
15941,1984,1,51,13,1933,2,3,0,1.5496
15942,1984,2,25,8,1959,2,12,9905,.5165
15943,1984,2,30,4,1954,2,11,4952,.5165
15944,1984,2,28,2,1956,2,9,2201,.5165
15945,1984,1,19,13,1965,2,12,0,1.0331
15946,1984,2,33,8,1951,2,12,9905,.5165
15947,1984,1,21,12,1963,1,11,46773,1.5496
15948,1984,1,27,12,1957,1,12,92858,.5165
15949,1984,2,56,12,1928,1,8,46773,1.5496
15950,1984,2,27,10,1957,1,13,20635,1.0331
15951,1984,2,74,10,1910,1,10,17884,1.0331
15952,1984,2,42,12,1942,1,9,33016,1.5496
15953,1984,1,45,7,1939,1,6,8254,2.0661
15954,1984,2,22,10,1962,1,13,20635,1.0331
15955,1984,1,40,1,1944,1,8,550,1.5496
15956,1984,2,29,9,1955,1,14,15132,.5165
15957,1984,1,20,1,1964,1,10,550,.5165
15958,1984,2,32,9,1952,1,11,15132,1.0331
15959,1984,2,57,12,1927,1,12,33016,2.5826
15960,1984,1,55,12,1929,1,12,92858,1.5496
15961,1984,2,70,8,1914,1,10,9905,.5165
15962,1984,2,76,7,1908,1,13,8254,.5165
15963,1984,2,42,12,1942,1,14,33016,2.0661
15964,1984,1,21,12,1963,1,14,33016,2.0661
15965,1984,1,63,12,1921,1,18,33016,.5165
15966,1984,2,36,12,1948,1,13,92858,1.0331
15967,1984,1,53,12,1931,1,20,92858,2.0661
15968,1984,2,39,10,1945,1,14,20635,.5165
15969,1984,1,57,12,1927,3,18,92858,1.5496
15970,1984,2,46,12,1938,1,12,46773,1.5496
15971,1984,2,21,11,1963,1,13,23386,1.5496
15972,1984,2,29,11,1955,1,12,23386,1.0331
15973,1984,1,28,9,1956,1,16,12381,1.0331
15974,1984,1,36,12,1948,1,14,46773,.5165
15975,1984,2,32,12,1952,1,12,33016,.5165
15976,1984,1,34,9,1950,1,9,15132,1.0331
15977,1984,1,19,2,1965,1,7,2201,1.0331
15978,1984,1,22,2,1962,1,12,2201,.5165
15979,1984,2,29,5,1955,1,13,6053,.5165
15980,1984,2,44,1,1940,1,10,550,1.0331
15981,1984,2,21,1,1963,2,16,550,.5165
15982,1984,2,23,8,1961,1,12,9905,.5165
15983,1984,2,67,7,1917,1,11,8254,1.0331
15984,1984,2,38,12,1946,1,15,33016,1.0331
15985,1984,2,60,10,1924,1,12,17884,1.5496
15986,1984,1,55,12,1929,1,17,33016,2.0661
15987,1984,2,24,12,1960,1,14,33016,1.5496
15988,1984,2,65,9,1919,1,12,12381,.5165
15989,1984,2,21,8,1963,1,12,9905,1.0331
15990,1984,2,30,12,1954,1,13,92858,3.0992
15991,1984,2,69,6,1915,1,10,7153,.5165
15992,1984,2,26,12,1958,1,15,33016,1.0331
15993,1984,2,28,98,1956,1,12,0,.5165
15994,1984,2,24,9,1960,1,14,15132,1.0331
15995,1984,1,43,11,1941,1,12,25587,1.0331
15996,1984,2,47,9,1937,1,11,15132,.5165
15997,1984,1,61,8,1923,1,11,9905,1.0331
15998,1984,1,24,12,1960,1,12,33016,1.0331
15999,1984,1,21,2,1963,1,10,2201,1.5496
16000,1984,1,37,12,1947,1,19,92858,1.0331
16001,1984,2,56,12,1928,1,16,92858,1.5496
16002,1984,1,48,12,1936,1,18,92858,1.0331
16003,1984,2,81,10,1903,1,8,17884,1.0331
16004,1984,1,52,12,1932,1,14,46773,1.5496
16005,1984,2,48,12,1936,1,12,46773,1.0331
16006,1984,1,76,9,1908,1,7,12381,1.5496
16007,1984,1,56,12,1928,1,15,46773,1.0331
16008,1984,2,48,13,1936,1,9,0,2.5826
16009,1984,2,49,12,1935,1,12,46773,1.5496
16010,1984,2,37,12,1947,1,12,33016,1.0331
16011,1984,1,33,12,1951,1,12,33016,1.0331
16012,1984,1,35,12,1949,1,20,33016,1.0331
16013,1984,1,22,9,1962,1,12,12381,.5165
16014,1984,2,62,3,1922,1,0,3852,.5165
16015,1984,2,70,3,1914,1,14,3852,.5165
16016,1984,2,39,2,1945,2,11,2201,.5165
16017,1984,2,35,4,1949,3,2,4952,1.0331
16018,1984,2,41,5,1943,1,12,6053,.5165
16019,1984,2,63,11,1921,1,12,25587,1.0331
16020,1984,2,22,12,1962,1,15,92858,1.5496
16021,1984,2,69,11,1915,1,12,25587,.5165
16022,1984,2,67,12,1917,1,11,33016,1.0331
16023,1984,1,71,9,1913,1,8,12381,.5165
16024,1984,1,29,10,1955,1,10,17884,1.0331
16025,1984,2,30,11,1954,1,15,23386,1.0331
16026,1984,1,39,12,1945,1,14,46773,1.0331
16027,1984,2,24,13,1960,1,12,0,.5165
16028,1984,2,47,9,1937,1,12,15132,.5165
16029,1984,1,56,9,1928,1,12,12381,1.0331
16030,1984,1,37,8,1947,1,12,9905,1.0331
16031,1984,1,23,9,1961,1,16,15132,1.0331
16032,1984,2,28,11,1956,1,12,25587,1.0331
16033,1984,2,77,10,1907,1,14,20635,1.0331
16034,1984,1,24,11,1960,1,16,25587,.5165
16035,1984,2,76,5,1908,1,12,6053,.5165
16036,1984,2,24,9,1960,1,13,15132,1.0331
16037,1984,2,30,5,1954,2,12,6053,1.5496
16038,1984,1,23,8,1961,2,12,9905,2.5826
16039,1984,2,46,9,1938,1,12,15132,1.5496
16040,1984,2,52,4,1932,2,11,4952,.5165
16041,1984,2,65,12,1919,1,15,46773,1.0331
16042,1984,1,54,13,1930,1,12,0,1.0331
16043,1984,2,28,10,1956,1,12,20635,1.0331
16044,1984,2,37,12,1947,1,12,33016,.5165
16045,1984,2,48,12,1936,1,10,33016,1.0331
16046,1984,1,74,9,1910,1,8,15132,.5165
16047,1984,2,28,11,1956,1,12,25587,1.0331
16048,1984,2,24,10,1960,1,12,17884,1.0331
16049,1984,1,44,12,1940,1,12,46773,1.5496
16050,1984,2,26,11,1958,1,16,25587,1.0331
16051,1984,2,58,12,1926,1,12,46773,1.5496
16052,1984,2,38,11,1946,1,12,23386,1.0331
16053,1984,1,50,12,1934,1,16,92858,1.5496
16054,1984,2,43,12,1941,1,16,33016,1.0331
16055,1984,1,19,12,1965,1,10,33016,1.5496
16056,1984,1,67,9,1917,1,8,12381,.5165
16057,1984,2,30,11,1954,1,16,23386,1.0331
16058,1984,2,46,98,1938,1,12,0,1.0331
16059,1984,1,19,98,1965,1,12,0,2.0661
16060,1984,2,21,98,1963,1,12,0,1.5496
16061,1984,2,37,12,1947,1,12,46773,1.0331
16062,1984,1,46,12,1938,1,12,92858,1.0331
16063,1984,2,40,12,1944,1,12,46773,1.0331
16064,1984,1,61,12,1923,1,6,46773,.5165
16065,1984,1,25,12,1959,1,15,46773,1.5496
16066,1984,2,23,98,1961,1,13,0,2.0661
16067,1984,1,50,12,1934,1,12,33016,1.0331
16068,1984,1,61,12,1923,1,11,33016,1.0331
16069,1984,2,48,12,1936,1,10,33016,1.0331
16070,1984,1,45,12,1939,1,14,92858,1.0331
16071,1984,1,28,12,1956,1,16,46773,1.0331
16072,1984,2,69,10,1915,1,16,17884,.5165
16073,1984,2,36,12,1948,1,12,33016,1.0331
16074,1984,2,45,12,1939,1,18,92858,2.5826
16075,1984,2,39,11,1945,1,16,23386,.5165
16076,1984,2,23,13,1961,1,13,0,1.5496
16077,1984,2,24,12,1960,1,12,33016,1.0331
16078,1984,2,44,98,1940,1,12,0,1.5496
16079,1984,2,35,12,1949,1,14,46773,1.0331
16080,1984,1,53,11,1931,1,5,25587,1.0331
16081,1984,1,38,12,1946,1,16,46773,1.0331
16082,1984,2,49,11,1935,1,10,25587,1.5496
16083,1984,1,62,9,1922,1,12,15132,1.5496
16084,1984,1,58,98,1926,2,5,0,.5165
16085,1984,2,28,10,1956,2,11,20635,1.0331
16086,1984,2,77,3,1907,1,8,3852,.5165
16087,1984,2,39,9,1945,2,12,15132,.5165
16088,1984,2,47,10,1937,2,11,17884,1.5496
16089,1984,2,32,11,1952,1,15,23386,1.0331
16090,1984,1,32,12,1952,1,12,46773,1.0331
16091,1984,2,60,12,1924,1,12,92858,1.0331
16092,1984,1,25,9,1959,1,13,12381,1.0331
16093,1984,2,35,11,1949,1,19,25587,.5165
16094,1984,2,74,11,1910,1,8,25587,1.0331
16095,1984,1,31,9,1953,1,11,15132,1.0331
16096,1984,1,34,12,1950,1,16,33016,1.0331
16097,1984,1,78,12,1906,1,15,46773,1.0331
16098,1984,2,52,12,1932,1,16,92858,1.0331
16099,1984,1,32,12,1952,1,16,33016,1.0331
16100,1984,1,48,12,1936,1,14,46773,2.0661
16101,1984,1,22,98,1962,1,12,0,2.0661
16102,1984,1,33,12,1951,1,16,33016,1.0331
16103,1984,2,76,5,1908,1,11,6053,.5165
16104,1984,2,80,13,1904,1,10,0,.5165
16105,1984,2,88,5,1896,1,9,6053,.5165
16106,1984,1,19,12,1965,1,11,33016,2.0661
16107,1984,1,37,6,1947,1,10,7153,1.0331
16108,1984,1,35,11,1949,2,16,25587,.5165
16109,1984,2,64,12,1920,1,16,33016,1.0331
16110,1984,2,72,12,1912,1,12,46773,.5165
16111,1984,2,47,12,1937,1,14,92858,1.5496
16112,1984,2,49,11,1935,1,12,25587,1.0331
16113,1984,2,78,7,1906,1,8,8254,1.0331
16114,1984,2,61,11,1923,1,12,23386,1.0331
16115,1984,2,76,4,1908,1,6,4952,.5165
16116,1984,2,67,2,1917,1,12,2201,.5165
16117,1984,2,83,5,1901,1,10,6053,.5165
16118,1984,2,21,11,1963,1,12,25587,1.0331
16119,1984,2,68,9,1916,1,12,12381,.5165
16120,1984,1,25,10,1959,1,12,17884,.5165
16121,1984,1,65,11,1919,1,8,23386,.5165
16122,1984,2,47,5,1937,1,11,6053,1.0331
16123,1984,1,27,9,1957,1,14,15132,1.0331
16124,1984,1,37,8,1947,1,11,9905,.5165
16125,1984,1,64,9,1920,1,7,12381,1.0331
16126,1984,1,38,10,1946,1,17,17884,.5165
16127,1984,1,44,9,1940,1,12,12381,1.0331
16128,1984,1,23,9,1961,1,16,15132,1.0331
16129,1984,2,35,6,1949,1,12,7153,.5165
16130,1984,1,52,12,1932,1,12,46773,1.5496
16131,1984,1,38,9,1946,2,14,15132,.5165
16132,1984,2,21,5,1963,1,11,6053,1.0331
16133,1984,2,29,9,1955,1,10,15132,1.0331
16134,1984,1,19,12,1965,1,12,92858,1.5496
16135,1984,1,32,11,1952,1,16,25587,1.0331
16136,1984,2,66,6,1918,1,10,7153,1.0331
16137,1984,2,24,11,1960,1,12,25587,1.0331
16138,1984,1,20,9,1964,1,13,15132,1.5496
16139,1984,2,75,11,1909,1,13,23386,1.0331
16140,1984,2,25,12,1959,1,16,33016,1.0331
16141,1984,2,58,1,1926,1,10,550,1.0331
16142,1984,2,35,12,1949,1,16,92858,1.0331
16143,1984,2,32,12,1952,1,13,46773,1.0331
16144,1984,2,40,11,1944,1,19,25587,.5165
16145,1984,2,24,10,1960,1,16,17884,1.0331
16146,1984,2,60,9,1924,1,14,15132,.5165
16147,1984,2,24,9,1960,1,16,12381,1.0331
16148,1984,2,24,3,1960,1,10,3852,1.0331
16149,1984,1,23,9,1961,1,12,15132,1.0331
16150,1984,2,56,11,1928,1,5,23386,1.0331
16151,1984,1,29,11,1955,1,15,23386,.5165
16152,1984,1,20,7,1964,1,11,8254,.5165
16153,1984,2,89,98,1895,2,9,0,.5165
16154,1984,2,23,98,1961,2,12,0,2.5826
16155,1984,2,70,2,1914,2,12,2201,.5165
16156,1984,2,24,6,1960,1,7,7153,1.0331
16157,1984,1,42,8,1942,2,10,9905,1.0331
16158,1984,1,62,8,1922,1,8,9905,.5165
16159,1984,1,24,10,1960,1,12,17884,1.0331
16160,1984,2,26,3,1958,1,10,3852,1.0331
16161,1984,2,29,11,1955,1,14,25587,.5165
16162,1984,2,23,9,1961,1,16,15132,1.0331
16163,1984,1,43,12,1941,1,12,33016,1.0331
16164,1984,2,23,7,1961,1,16,8254,.5165
16165,1984,1,23,12,1961,1,12,46773,.5165
16166,1984,2,25,10,1959,1,14,17884,.5165
16167,1984,2,26,11,1958,1,13,23386,1.0331
16168,1984,1,26,3,1958,1,12,3852,.5165
16169,1984,2,35,12,1949,1,14,46773,2.0661
16170,1984,2,82,4,1902,1,10,4952,.5165
16171,1984,2,21,8,1963,1,12,9905,1.0331
16172,1984,1,37,12,1947,1,10,33016,1.0331
